Cu_Content_at%,Temperature_C,Hardness_HV,Nanoindentation_Hardness_GPa
8,680,153.7287072344043,10.807884945857456
9,680,158.40166985432336,11.445041274328975
10,680,162.8857749388137,12.070954785091123
11,680,167.157634143337,12.687203035705382
12,680,171.19611402171614,13.29619770858202
13,680,174.98262687960758,13.900824355182676
14,680,178.5013744787212,14.504048437649416
15,680,181.7395394821607,15.108515927253222
16,680,184.6874209103072,15.71617726886255
17,680,187.3385113595468,16.3279621583448
18,680,189.68951527418895,16.943529383619406
19,680,191.74030910482756,17.561111146763682
20,680,202.09384568402743,18.177465118047238
21,680,203.55600655447503,18.78794036530928
22,680,204.7354072511618,15.872655709552872
23,680,205.64316162852472,16.45278147033387
24,680,206.2926122029374,17.006908475690725
25,680,206.6990341251688,17.527482085188005
26,680,206.8793207892442,18.007274216118528
27,680,206.851659215016,18.43986329136744
28,680,206.63520321194576,18.820090855636437
29,680,206.24975195007372,19.14446442674699
30,680,205.71544094821903,19.411478925740244
31,680,205.0524516641868,19.621833603601644
32,680,204.28074486921116,19.778527478741005
33,680,203.41982184709155,19.88682354520915
34,680,202.48851622040985,19.954079960204563
35,680,201.504817918318,19.98945457790839
36,680,200.48572951129896,20.003497057320377
37,680,199.44715389724024,20.00764984368973
38,680,198.4038111783161,20.013685163066025
39,680,197.3691815650322,20.033109409319707
40,680,222.15547032337403,20.076568672546266
41,680,221.17359017826095,20.153289501527283
42,680,220.23315622862785,20.27058727946588
43,680,219.3424883344834,20.433470916153265
44,680,218.50861611185684,18.050700469205747
45,680,217.73728211396465,18.30931412395037
46,680,217.03293947069577,18.612633095368444
47,680,216.39874117617805,18.955077938357345
48,680,215.83651931686416,19.32878797066109
49,680,215.3467537708994,19.724027535817083
50,680,214.928531225292,20.129689143609948
51,680,214.57949668566124,20.53386454835912
52,680,214.2958009250911,20.92445090383844
53,680,214.07204846388595,21.289757173727413
54,680,213.90125162322096,21.619076099120637
55,680,213.7747968911213,21.90318922451248
56,680,213.68243022659223,22.134776629303893
57,680,213.61226796738703,22.30870885302765
58,680,213.5508396745834,22.42220568508492
59,680,213.4831685361945,22.47485457717416
60,680,264.9928938747558,22.46848993600195
61,680,264.862438891878,22.40694294646364
62,680,264.6732250865973,25.47501268156952
63,680,264.40593287153274,25.320682599394924
64,680,264.0408058633579,25.13061170066413
65,680,263.55799423468966,24.9122663071411
66,680,262.937930482367,24.67272641706268
67,680,262.1617290929144,24.41819982097346
68,680,261.2115999666764,24.153607671504812
69,680,260.071264185649,23.88226717329245
70,680,258.7263598505472,23.60569079012124
71,680,257.16482532613,23.32351391592347
72,680,255.37724735472227,23.03355479151455
73,680,253.3571621368512,22.7320020810563
74,680,251.10129862072125,22.413717474263645
75,680,248.60975485009783,22.07263345443976
76,680,245.88610023138523,21.702220418154333
77,680,242.9373989136498,21.29599301863456
78,680,239.7741520325392,20.848023196739128
79,680,236.4101592419893,20.35342700540949
80,680,232.8623026323391,19.80879404122873
81,680,229.15025869636952,19.21253195582836
82,680,225.296146348273,18.56510389378669
83,680,221.3241210284361,15.52647678217998
84,680,217.2599265589827,14.786772751678717
85,680,170.13041759071993,14.010124114085995
86,680,165.96306616314243,13.20507374392096
87,680,161.7854660705788,12.381536905353844
88,680,157.62484839803798,11.550347061712042
89,680,153.50762079060047,10.722746601638065
90,680,149.4589418009192,9.909853405493532
91,680,145.50234008763317,9.122135562334158
92,680,141.65938639278718,8.368925929592782
93,680,137.94942419617547,7.658005670657312
94,680,134.3893628196716,6.995281617752839
95,680,130.9935346245795,6.38457665727743
96,680,127.77361589390162,5.827545929437093
97,680,124.73860909408825,5.323725666262384
98,680,121.89488253022856,4.870719511706643
99,680,119.24626199355124,4.464548184636975
100,680,116.79416788402644,4.100606146417295
0,690,110.67405656362088,5.453579780902559
1,690,115.74132132696658,6.067273020735136
2,690,120.8424884319509,6.703083969738278
3,690,125.95048074219096,7.353125333287349
4,690,131.03739205943356,8.0101441466554
5,690,136.07486041564192,8.66778819750592
6,690,141.03445993544756,9.320877775724943
7,690,145.88810306787337,9.96559688291916
8,690,150.60844451629055,10.599585135907676
9,690,155.16927797316657,11.22192376420298
10,690,159.5459168037778,11.833017465079688
11,690,163.71555012386997,12.43438127052462
12,690,167.6575662739112,13.028348130829327
13,690,171.35383649136662,13.617718361475198
14,690,174.78895259783917,14.205376126101962
15,690,177.95041371760806,14.793900488699528
16,690,180.8287583890948,15.385199107575382
17,690,183.4176398770529,15.98019131951719
18,690,185.71384399335196,16.57856425094345
19,690,187.71725023903144,17.178620885363806
20,690,197.9807385409605,17.777233009236003
21,690,199.4100452260192,18.369905033522407
22,690,200.563573110882,15.461447290134988
23,690,201.4521616479422,16.02425000885274
24,690,202.08882392567057,16.56164227190694
25,690,202.4884579500196,17.066314272714955
26,690,202.66754001562995,17.531276566998432
27,690,202.64380810323405,17.95032701010819
28,690,202.43594311305276,18.318494931300677
29,690,202.06325537187627,18.632432893895327
30,690,201.54538325079267,18.89072909589742
31,690,200.9020099256386,19.09411792314981
32,690,200.1526033344504,19.24557210856196
33,690,199.3161832726149,19.350267013346876
34,690,198.41111835891556,19.41541529400472
35,690,197.45495434957104,19.44997817166788
36,690,196.4642740201034,19.46426718335837
37,690,195.4545876244521,19.469457189104183
38,690,194.44025182417397,19.47703710243344
39,690,193.43441400219123,19.498228945451565
40,690,218.0989780753986,19.543408139906624
41,690,217.14458733257712,19.6215582804806
42,690,216.23061947502305,19.73979196515717
43,690,215.36518894466977,19.90296567195681
44,690,214.5551517957081,17.53782804756193
45,690,213.80610879721053,17.795217625174445
46,690,213.1224031308973,18.096568315574416
47,690,212.50710994319385,18.436389477226957
48,690,211.96201608617716,18.806962462190903
49,690,211.4875895897588,19.198737751745355
50,690,211.0829396907253,19.60082660961214
51,690,210.74576953971436,20.00155900672395
52,690,210.47232494756096,20.38907574443745
53,690,210.257343649438,20.75192078996991
54,690,210.09401049292543,21.079599956823458
55,690,209.97392463441685,21.36307420913056
56,690,209.88708520609185,21.595159914063498
57,690,209.82190195436985,21.77081406668659
58,690,209.76523702665057,21.88728952148957
59,690,209.7024833897528,21.944153158267152
60,690,260.9176843127777,21.94316820611944
61,690,260.7936969700346,21.8880501417607
62,690,260.6124015653829,24.941279832924657
63,690,260.3549555137536,24.79499745017136
64,690,260.00209021866254,24.613505721900264
65,690,259.53444594671095,24.404081049172177
66,690,258.93293831811235,24.17362563001083
67,690,258.1791481043802,23.928192990461973
68,690,257.25572444498454,23.67258323243084
69,690,256.146790349839,23.410033061182887
70,690,254.8383385162156,23.14201953697504
71,690,253.3186051117081,22.868189223175943
72,690,251.57840929280184,22.586416433319343
73,690,249.61144685180145,22.292986110739225
74,690,247.4145274994679,21.982889017376888
75,690,244.98774685885752,21.650209853233616
76,690,242.3345862074165,21.28858311374132
77,690,239.46193527974924,20.891687279207776
78,690,236.38003593754047,20.453745577277317
79,690,233.1023471200565,19.97000120737861
80,690,229.6453340973405,19.43713658065008
81,690,226.02818754783584,18.85360969834435
82,690,222.2724802677976,18.219886035384192
83,690,218.4017712976644,15.212217545013994
84,690,214.4411688423268,14.487961237259627
85,690,167.66686450890137,13.72743773388604
86,690,163.60565204981077,12.939004765425796
87,690,159.53444396617408,12.13236125704962
88,690,155.47979900511586,11.318103991962497
89,690,151.46747280463654,10.507230451935564
90,690,147.52200275051064,9.710618013548745
91,690,143.66633657672566,8.938511034902682
92,690,139.92151244180752,8.200046767069189
93,690,136.30639623333286,7.502848531901254
94,690,132.83747978053054,6.852710425950425
95,690,129.5287415774431,6.25339229875989
96,690,126.39156961861836,5.70653750606248
97,690,123.43474409881816,5.211720120193995
98,690,120.66447608911864,4.766626363742372
99,690,118.08449692162657,4.367395619392017
100,690,115.69619192651186,4.009555232487662
0,700,108.5859053795148,5.36324412314105
1,700,113.53128093512092,5.963833850299306
2,700,118.50972178056816,6.585957646562803
3,700,123.49481931635292,7.221897138500764
4,700,128.45935635071194,7.864549349918632
5,700,133.37567117509417,8.507688154980476
6,700,138.21603975149472,9.146230140043834
7,700,142.95306801304102,9.77642188620465
8,700,147.5600858208836,10.395930435047145
9,700,152.01153390352843,11.003830500912592
10,700,156.2833351414348,11.600490132701417
11,700,160.3532418530874,12.187363729104598
12,700,164.2011512826416,12.766707696191231
13,700,167.80938226830415,13.34123934220967
14,700,171.1629070609581,13.913763531290464
15,700,174.24953343260407,14.486793921458602
16,700,177.0600335259821,15.062196141553748
17,700,179.5882173072975,15.640878974625084
18,700,181.8309499470074,16.222556586080614
19,700,183.7881139212812,16.805600249981833
20,700,193.96251805134037,17.38699217482887
21,700,195.3597570336496,17.962387283396655
22,700,196.4880262186005,15.06128159253266
23,700,197.3578974315533,15.60727863398866
24,700,197.98206246667945,16.128438624841692
25,700,198.375051496854,16.617689276880522
26,700,198.55293401555343,17.068272613356168
27,700,198.53301005120545,17.474199242297036
28,700,198.3334992709611,17.83068042056256
29,700,197.97323522794343,18.13450901976184
30,700,197.4713714201306,18.38436314133452
31,700,196.8471050440164,18.5810104719359
32,700,196.11942337253424,18.72739726089017
33,700,195.3068766006499,18.82861268505608
34,700,194.42737982433303,18.89172691858179
35,700,193.49804559353777,18.925508977487663
36,700,192.53504725359969,18.94003787923508
37,700,191.553512108924,18.94622737876844
38,700,190.5674423538306,18.95529009339588
39,700,189.589660761201,18.978170859068594
40,700,214.13177733917448,19.02498141292435
41,700,213.2041725927958,19.104468823072377
42,700,212.3159926870912,19.223548456214363
43,700,211.4751517177088,19.38692877637084
44,700,210.6883364622585,17.03935010763835
45,700,209.9610094063316,17.29545297642438
46,700,209.2974064981095,17.59478416325434
47,700,208.70052695838191,17.931940590068685
48,700,208.1721135216909,18.299343127573945
49,700,207.7126226622484,18.68762481376743
50,700,207.32118560986297,19.08611128836108
51,700,206.99556222458497,19.483365873801144
52,700,206.7320910085104,19.867767998713106
53,700,206.5256396225935,20.2280917921332
54,700,206.36956118112715,20.554051792339024
55,700,206.2556622580724,20.836784807869822
56,700,206.1741889079153,21.06924091557364
57,700,206.11383704145572,21.246462143281487
58,700,206.06179318082997,21.365734226032643
59,700,206.00381094179085,21.4266045289481
60,700,256.9243275665294,21.430767327581925
61,700,256.8066234872291,21.3818256336433
62,700,256.6330262871103,24.419946161548918
63,700,256.3851586061868,24.28143039609529
64,700,256.0442275913168,24.108229654122106
65,700,255.5913515026224,23.90743523192344
66,700,255.00791715533265,23.685776000916825
67,700,254.27596009333288,23.44915508164238
68,700,253.37855785036592,23.2022545397641
69,700,252.3002254406276,22.948232578055
70,700,251.02730140292604,22.68853172696432
71,700,249.54831235491255,22.42280943829717
72,700,247.85430412890616,22.148994706750244
73,700,245.93912816865412,21.86346636955735
74,700,243.79967295343957,21.56134106376965
75,700,241.4360317453769,21.236851932300787
76,700,238.85159986886612,20.88379349239032
77,700,236.05309695035805,20.496003965264805
78,700,233.0505119790714,20.067854066259343
79,700,229.856971591878,19.59471090859801
80,700,226.48853452985523,19.07334729641775
81,700,222.9639176519074,18.502270164730906
82,700,219.30416112005227,17.88194704063497
83,700,215.53224229994757,14.904915824051994
84,700,211.67264947269615,14.195770509558312
85,700,165.25092757233097,13.451023230528268
86,700,161.29320881117008,12.678850714536658
87,700,157.3257412183125,11.88874041196962
88,700,153.37442780307987,11.091057751402506
89,700,149.46438829450452,10.296560803143285
90,700,145.61955424814778,9.51589180258297
91,700,141.86230681642604,8.759076311323252
92,700,138.21316472388065,8.035060210782532
93,700,134.6905280576642,7.351312293027653
94,700,131.31048146229105,6.713516134991891
95,700,128.08665830155618,6.1253695661218925
96,700,125.03016539942024,5.588503945431603
97,700,122.1495661668639,5.102529791509612
98,700,119.45091832307212,4.665213454901403
99,700,116.93786107323368,4.27280968775168
100,700,114.61174554359472,3.920975082934868
0,710,106.54437281424812,5.27471131323266
1,710,111.3708439272886,5.862501070120846
2,710,116.22956394525517,6.471257780450607
3,710,121.09477629928928,7.093428306673343
4,710,125.93993579248652,7.722056518795407
5,710,130.73806368631352,8.351039850353732
6,710,135.46212045170262,8.975389397187444
7,710,140.08538838370228,9.59141335208882
8,710,144.58185583153735,10.196806050412627
9,710,148.92659458437555,10.790636348957497
10,710,153.09612198887572,11.37323698232594
11,710,157.06873966073636,11.94600355693958
12,710,160.82484118292302,12.511118066661588
13,710,164.34718194308263,13.071216987344089
14,710,167.621105228546,13.629027837583264
15,710,170.63471983849553,14.18700034140724
16,710,173.3790257522789,14.746958847764716
17,710,175.84798576858023,15.309801410723887
18,710,178.03854245707393,15.875267985177206
19,710,179.95058119560312,16.44179572736004
20,710,190.03684145534615,17.006473688639716
21,710,191.40277979922,17.565102617686218
22,710,192.5063892336939,14.671858562115936
23,710,193.3579805648301,15.201551939828278
24,710,193.96993222528528,15.70696718915242
25,710,194.3564156366881,16.181262435455547
26,710,194.5331035353074,16.61790420521111
27,710,194.5168688103471,17.011109372679222
28,710,194.32548128377343,17.356265436711947
29,710,193.97730950662609,17.650300981506064
30,710,193.49103407533312,17.891980743620845
31,710,192.8853782059181,18.082103940709224
32,710,192.17886037387544,18.22359016102303
33,710,191.38957276822515,18.32144382207805
34,710,190.5349881596416,18.3825955682804
35,710,189.6317965877149,18.41562653442741
36,710,188.6957720764616,18.4303886843539
37,710,187.7416684358104,18.43754098660408
38,710,186.78314214467173,18.448026600766863
39,710,185.8326993805364,18.47252017739561
40,710,210.2516634994215,18.52087657027792
41,710,209.350158710789,18.60161257741449
42,710,208.4871053600461,18.721451736650792
43,710,207.67022214312317,18.884958790605605
44,710,206.90603074050247,16.5548687353794
45,710,206.1998587685258,16.80962567667541
46,710,205.55583758944115,17.10688941497827
47,710,204.9768923730131,17.441343206250775
48,710,204.46472282551463,17.805544966041
49,710,204.01977415076917,18.19030677618977
50,710,203.6411990285976,18.58516436250377
51,710,203.32681262830295,18.97890963437804
52,710,203.0730438546865,19.360155732427643
53,710,202.8748870866049,19.71790220727464
54,710,202.725859550544,20.042068064658924
55,710,202.61797011687457,20.323962454721272
56,710,202.54170566585532,20.556666634992418
57,710,202.48604120724312,20.735306265263787
58,710,202.4384796290697,20.857199769404637
59,710,202.38512629156847,20.9218760187008
60,710,253.0108026827897,20.930962495448014
61,710,252.89920204251715,20.88795290196412
62,710,252.7330882874961,23.9107037450622
63,710,252.49453779637508,23.779682306876357
64,710,252.1652217132097,23.61449322943932
65,710,251.7267244899406,23.42204739819092
66,710,251.1608925029663,23.20890471870128
67,710,250.45020484017397,22.98082166789195
68,710,249.57815685248704,22.74236521383573
69,710,248.52964587976305,22.496617003272316
70,710,247.2913477634888,22.24498588806228
71,710,245.85207240013503,21.98713993356733
72,710,244.20308670120863,21.721061457700166
73,710,242.3383939188517,21.443220864525816
74,710,240.2549593560674,21.14885754742296
75,710,237.95287397232048,20.83234941114616
76,710,235.43544926115268,20.487647018114977
77,710,232.70923894084663,20.10874434529261
78,710,229.78398537159867,19.69015589094561
79,710,226.6724910924613,19.22736953031731
80,710,223.39041835278212,18.71724610055656
81,710,219.9560218905725,18.15834009210066
82,710,216.3898223843989,17.55112081636263
83,710,212.7142298867397,14.604413022101356
84,710,208.9531280608832,13.910049747003756
85,710,162.8814311341936,13.180737764957184
86,710,159.0246261123681,12.42447684659496
87,710,155.15831295835812,11.650547719718634
88,710,151.3077551339064,10.869089661111545
89,710,147.49745215972564,10.090626698792915
90,710,143.75074471916506,9.325571167064323
91,710,140.08946137201906,8.583734653851083
92,710,136.53361423371493,7.873875813326935
93,710,133.10114909163474,7.203312147982416
94,710,129.80775345900489,6.577618886444659
95,710,126.66672409066882,6.00043283926542
96,710,123.6888935821266,5.473373170709646
97,710,120.8826139129884,4.996085494270366
98,710,118.25379323681958,4.566413905802909
99,710,115.80598090651264,4.180725320684319
100,710,113.54049468888788,3.834802039541437
0,720,104.54830785002056,5.187939793503369
1,720,109.25878559155456,5.763225619307582
2,720,114.00071600971506,6.358927320461276
3,720,118.74897846759444,6.967653391493283
4,720,123.47768317153508,7.582591472322121
5,720,128.1605174904314,8.197760079199352
6,720,132.77110950356712,8.808263062830818
7,720,137.2834011684763,9.410469272685848
8,720,141.67202306432984,10.002100200055368
9,720,145.91266246001376,10.582219476975451
10,720,149.98241649096374,11.15112581814418
11,720,153.86012250789554,11.710157828791507
12,720,157.52665817793613,12.261425168057338
13,720,160.9652046597284,12.807485601542467
14,720,164.1614671161284,13.350991212180508
15,720,167.1038479411128,13.894329233064978
16,720,169.7835693253309,14.4392834751306
17,720,172.19474312649842,14.98674110670556
18,720,174.33438740251353,15.536466670898552
19,720,176.2023903612504,16.08696087760148
20,720,186.20142383610303,16.63541615333855
21,720,187.53680966697,17.17777452784383
22,720,188.6163435122876,14.292886592148427
23,720,189.45008160340927,14.806763421375267
24,720,190.05009674840065,15.296906961408148
25,720,190.4302104752436,15.75669885112102
26,720,190.60570855896967,16.17982335665787
27,720,190.59304729566404,16.560697319939937
28,720,190.4095577688254,16.894878962676717
29,720,190.07315500835224,17.179428123396846
30,720,189.6020583851036,17.413193007594266
31,720,189.0145288372522,17.597002656347982
32,720,188.32862761750343,17.733749839129594
33,720,187.56200021713883,17.828355616013294
34,720,186.7316880025876,17.887613990035202
35,720,185.85396893489423,17.919922437145157
36,720,184.94422757603465,17.93491120042256
37,720,184.0168534630724,17.942990623355882
38,720,183.08516589525237,17.954841073104888
39,720,182.16136227144275,17.980873835553584
40,720,206.45648637300457,18.030693504743976
41,720,205.5804124417775,18.1125926985537
42,720,204.7418405790559,18.233108381022493
43,720,203.9482989054885,18.39666574430562
44,720,203.20614808069303,16.08399736009482
45,720,202.5205841816948,16.337352442153254
46,720,201.89563656704453,16.6325039384486
47,720,201.33415818380809,16.964220220345027
48,720,200.83780677236092,17.325193815702512
49,720,200.40701654440505,17.706412404235056
50,720,200.04096110017105,18.097617594250117
51,720,199.73750955262392,18.48782521598549
52,720,199.49317897721977,18.86587730959346
53,720,199.30308734204152,19.22099420639175
54,720,199.16091193382331,19.54329521069653
55,720,199.0588589246296,19.824258382395666
56,720,198.9876500744824,20.057093678885717
57,720,198.93653260111745,20.23700901278777
58,720,198.89331794736043,20.36135529831053
59,720,198.84445453332285,20.42964389845601
60,720,249.1751386058504,20.44343760053149
61,720,249.0694660200711,20.406123867833124
62,720,248.91062625314203,23.41325284179511
63,720,248.68113821949973,23.28946196938352
64,720,248.36312560426543,23.13201383372293
65,720,247.93862754088133,22.947643484382212
66,720,247.3899386203098,22.7427461118504
67,720,246.69997052329944,22.52293521666854
68,720,245.85262610201124,22.292665534058106
69,720,244.83317558231025,22.05494405205762
70,720,243.6286237803292,21.81114677325522
71,720,242.2280568771793,21.560952107698537
72,720,240.62295740509063,21.302394371385947
73,720,238.8074766764374,21.0320332649476
74,720,236.77865492115865,20.745227895740165
75,720,234.536580852922,20.43649733974169
76,720,232.08448420420217,20.099944325894786
77,720,229.428756881401,19.729714700219443
78,720,226.5789007049844,19.320463131167468
79,720,223.5474021181895,18.86779518313785
80,720,220.34953666804964,18.368657426336213
81,720,217.00310838148863,17.821650564856192
82,720,213.52813127971427,17.227245436572243
83,720,209.9464621090375,14.31055452327326
84,720,206.28139484299896,13.630651918746157
85,720,160.55722857449763,12.916442095241557
86,720,156.79882103281773,12.175751819678108
87,720,153.03114011557346,11.417659740084025
88,720,149.27882552741468,10.65208406450771
89,720,145.56577189373238,9.889320024570925
90,720,141.91474361435056,9.1395551739408
91,720,138.347030300002,8.412391840629608
92,720,134.8821499652236,7.716405501819251
93,720,131.5376053143283,7.058765540675859
94,720,128.32869653446076,6.444940965011876
95,720,125.26839208241772,5.878508552336994
96,720,122.36725709596334,5.361075087834026
97,720,119.63343734359646,4.892319970044854
98,720,117.0726951060512,4.470162723691578
99,720,114.68849210238488,4.091079306974663
100,720,112.4821135636391,3.750974282641952
0,730,102.59658788776264,5.102889040704562
1,730,107.19391145424882,5.665959665917214
2,730,111.82191112800864,6.248910653763243
3,730,116.45608650286964,6.8445086067288505
4,730,121.07118700645722,7.446081923022476
5,730,125.64154966884249,8.047767774436778
6,730,130.14145369435164,8.644761043756558
7,730,134.54548441587966,9.233490294796692
8,730,138.82889878582938,9.811704030475632
9,730,142.967984356557,10.378461266765562
10,730,146.94040373723902,10.934027954251192
11,730,150.72551678626377,11.479687439371554
12,730,154.304673302839,12.017479070807145
13,730,157.66146970428042,12.549883974553511
14,730,160.7819640942306,13.079480664550257
15,730,163.65484521257923,13.608595297553167
16,730,166.27155197486067,14.138971880492818
17,730,168.62634161754164,14.671486556785688
18,730,170.71630582293307,15.20592730301726
19,730,172.54133555906662,15.740856131520212
20,730,182.4540366915348,16.273565484330316
21,730,183.75959966354068,16.800134264321315
22,730,184.8156276580283,13.924082280546948
23,730,185.63192861711408,14.422615217964328
24,730,186.22027727017056,14.897946010518847
25,730,186.5941538904377,15.343673109441696
26,730,186.76846684581696,15.753691952076696
27,730,186.75926612499543,16.122613231997086
28,730,186.58345490549556,16.44616053638002
29,730,186.2585058935516,16.721520633330307
30,730,185.80218862215335,16.947622130224193
31,730,185.23231316530368,17.125322244309864
32,730,184.5664948417896,17.257486787558104
33,730,183.8219434741607,17.34895484175052
34,730,183.01527967600995,17.40638659415032
35,730,182.1623795040916,17.437999985192462
36,730,181.27824767419293,17.453208740341662
37,730,180.37691844444169,17.462180586044713
38,730,179.4713822594124,17.475339593581158
39,730,178.57353536312246,17.50284032956523
40,730,202.74414886499935,17.55404357893501
41,730,201.89285321098328,17.63702370741191
42,730,201.078133696102,17.75813621692813
43,730,200.3073325710435,17.921670801868157
44,730,199.58665345017965,15.626360424775768
45,730,198.92116411893704,15.8782608807679
46,730,198.31479445064952,16.171258371134353
47,730,197.77032695286863,16.5002051750283
48,730,197.28937843621424,16.857926040787646
49,730,196.87237239166308,17.23558086570967
50,730,196.51850282332896,17.62311302159325
51,730,196.2256914559652,18.00975768983749
52,730,195.99054135874115,18.38458109834448
53,730,195.8082910375374,18.73701981548268
54,730,195.67277388743477,19.057389361833582
55,730,195.57638851079508,19.33733334468272
56,730,195.5100857482016,19.570187987742436
57,730,195.46337830453007,19.75124209872685
58,730,195.42437855915523,19.877878877316917
59,730,195.37986952188817,19.94959312956744
60,730,245.41541294554204,19.967884985756825
61,730,245.31549735998104,19.936038657542795
62,730,245.1637272956501,22.92730166240273
63,730,244.9430532765261,22.810485866987943
64,730,244.63604035551728,22.66051629363797
65,730,244.2251711214412,22.48395661512048
66,730,243.69317731336693,22.287041450400423
67,730,243.0233925241486,22.0752448986222
68,730,242.2001170459436,21.852912254860957
69,730,241.20898478403595,21.62297769791731
70,730,240.0373214067915,21.38678518910284
71,730,238.6744825584698,21.14402322017999
72,730,237.11216106832956,20.8927768121454
73,730,235.3446526533569,20.629692747362647
74,730,233.369070620474,20.35024687939424
75,730,231.18550149300032,20.04909595307268
76,730,228.79709526103173,19.720491080780707
77,730,226.2100860142385,19.35872618700081
78,730,223.43374097230347,18.95859258737086
79,730,220.48023828708173,18.515810539540983
80,730,217.36447635100657,18.027410105348984
81,730,214.10381960801095,17.492036896405796
82,730,210.71778793135817,16.91016302890115
83,730,207.22769842237005,14.023189584256984
84,730,203.65626992433133,13.357433680818351
85,730,158.2772015833996,12.658000477646842
86,730,154.61473738933643,11.9325476005537
87,730,150.94322878016737,11.189956153780336
88,730,147.28670710406678,10.439928242722972
89,730,143.66847702602288,9.692535428095033
90,730,140.11074089082527,8.957745486521429
91,730,136.63426266684493,8.244956093319594
92,730,133.25807846712271,7.562563508870076
93,730,129.99925885266242,6.917592098853978
94,730,126.8727262476421,6.315406734843107
95,730,123.89112891651936,5.7595251320152165
96,730,121.06477114287748,5.251541525332399
97,730,118.40159757547444,4.791167828844351
98,730,115.90722822382617,4.376396744124797
99,730,113.58503933684192,4.003810235357557
100,730,111.43628441309583,3.669431773463517
0,740,100.68811804547455,5.019519538644204
1,740,105.17505653336126,5.570656574360637
2,740,109.69191373273438,6.141153567364981
3,740,114.2147941546052,6.723931781884329
4,740,118.71907066545238,7.312457426113153
5,740,123.1797139163322,7.900983948729743
6,740,127.57163816027872,8.484795573097028
7,740,131.87005622055355,9.060379647642844
8,740,136.0508359575814,9.625511536482705
9,740,140.09085038613676,10.179246224887436
10,740,143.96831362754068,10.7218181175694
11,740,147.66309514709354,11.25445699714142
12,740,151.15700521910145,11.77913387415463
13,740,154.43404526677955,12.29825525531473
14,740,157.48061762041806,12.81432790991678
15,740,160.28569029591378,13.32961830494904
16,740,162.84091358272968,13.845831369328437
17,740,165.1406865066694,14.363832099114871
18,740,167.18217255666332,14.88343079450932
19,740,168.96526539275212,15.403248593892224
20,740,178.79250654147748,15.92067469993319
21,740,180.0689582935433,16.431920613570767
22,740,181.1020361086377,13.565170193741412
23,740,181.9013057699236,14.048817864168694
24,740,182.4782512876693,14.50978121604053
25,740,182.8460201059828,14.94186900508214
26,740,183.0191525038504,15.339181460932664
27,740,183.01330219432663,15.696517190204773
28,740,182.8449550139939,16.009759945301642
29,740,182.53115226643249,16.276219228813964
30,740,182.0892247532993,16.494901079168788
31,740,181.53654281630332,16.666689300969168
32,740,180.8902868504612,16.794422628186048
33,740,180.16724176628983,16.882859521057558
34,740,179.38361781297024,16.938529115324414
35,740,178.5548990660189,16.96947384260519
36,740,177.69571977347022,16.98489598740727
37,740,176.81976768638424,16.99472651772381
38,740,175.9397125141161,17.009139541114543
39,740,175.06715678137192,17.038039379569316
40,740,199.1126056579399,17.090549291168532
41,740,198.28545181320257,17.174531159765284
42,740,197.49397103950727,17.296163997442996
43,740,196.7453243067264,17.45960593858152
44,740,196.04556206144727,15.181593066109135
45,740,195.39962696502857,15.431989176118574
46,740,194.8113518618856,15.72279380834523
47,740,194.28345055921392,16.04894195328908
48,740,193.8174999484368,16.403388228050492
49,740,193.41391306450168,16.777461431696757
50,740,193.07190381163147,17.161302663409575
51,740,192.78944522737828,17.54436198049953
52,740,192.5632242514325,17.915925185379518
53,740,192.3885969513834,18.265640635015124
54,740,192.2595489763297,18.58401606870386
55,740,192.16866660780968,18.862857346867976
56,740,192.10712411094875,19.095624572359576
57,740,192.0646931228617,19.2776861113632
58,740,192.02977952932227,19.406457238168013
59,740,191.98949266879208,19.48141712004537
60,740,241.7297507756776,19.50400520955564
61,740,241.63542535940516,19.477405373313
62,740,241.49052575600524,22.45256614807435
63,740,241.2784234425178,22.342477965278203
64,740,240.98211394222835,22.199732669825973
65,740,240.58451235037768,22.03072690377972
66,740,240.0687767609164,21.841538753640453
67,740,239.41865226175725,21.637506402219252
68,740,238.6188267722253,21.42286842694256
69,740,237.65528889774703,21.20048800019314
70,740,236.51567723705116,20.971677829247717
71,740,235.18961024447708,20.736136230403734
72,740,233.6689858540596,20.49199766785586
73,740,231.9482406220345,20.2359938449682
74,740,230.02455912803003,19.963714466503387
75,740,227.8980257590972,19.669950529875504
76,740,225.5717127317992,19.349097841060416
77,740,223.0517002155841,18.995594706136146
78,740,220.3470266216654,18.60436565246413
79,740,217.4695694222576,18.171242710094344
80,740,214.43385916717423,17.69333724813898
81,740,211.2568315706999,17.169338514303774
82,740,207.9575245587097,16.59971966436625
83,740,204.5567289114188,13.742171228761883
84,740,201.07660254187243,13.090255275335949
85,740,156.04025946222475,12.405280570617697
86,740,152.47134507599736,11.694739373417434
87,740,148.89360958206868,10.967319675854627
88,740,145.33049099251264,10.232512332521566
89,740,141.80471857808857,9.500170241122849
90,740,138.33794650574032,8.780046290687022
91,740,134.95042607963285,8.081338006965105
92,740,131.6607234095016,7.412266305709691
93,740,128.48548758269737,6.779713570054602
94,740,125.43927258743264,6.188942577871925
95,740,122.5344144014026,5.643412937779457
96,740,119.78096289452265,5.144706176087688
97,740,117.18666656147388,4.692565491981608
98,740,114.75700665324293,4.28505457456947
99,740,112.4952760588564,3.9188584385554432
100,740,110.4026973278984,3.590116198370272
